advisor_id,company_name,fund_id,fund_short_name,id,inception_date,initial_unit_value,manager_id,manager_name,manager_name_real,nav,price_date,ret_1m,ret_1y,ret_2y,ret_3m,ret_3y,ret_4y,ret_5y,ret_6m,ret_incep,ret_incep_a,ret_ytd
CO0000009Q,鼎诺投资,HF000004B4,外贸信托-鼎诺12期(汇富133号),5518,2013-01-31,1.0,PL000000G4,黄弢,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000G4"">黄弢</a>",1.0,2015-04-03,,-0.084249,0.053519,-0.230769,,,,-0.210111,0.0,0.0,-0.230769
CO0000010I,联讯证券,HF000009FH,联讯联信1号B,5519,2014-08-08,1.0,PL000003D0,邱全智,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003D0"">邱全智</a>",1.0,2014-08-08,,,,,,,,,0.0,,
CO0000012W,浙商证券资产,HF00000HJQ,浙商金惠季季聚利11号,5520,2015-04-20,1.0,PL0000010W,赵娜,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000010W"">赵娜</a>",1.0,2015-04-20,,,,,,,,,0.0,,
CO000001UX,无锡富众投资,HF00000V7U,徽商期货分级3号,5521,2015-05-08,1.0,PL00000451,杨阳,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000451"">杨阳</a>",1.0,2015-05-08,,,,,,,,,0.0,,
,,HF00000015,理财灵活配置4号,5522,2009-11-14,1.0,PL000000B6,戴钢,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000B6"">戴钢</a>",1.0,2009-11-14,,,,,,,,,0.0,,
CO0000002U,国联证券,HF00000W6W,国联定增宝2号,5523,2015-06-30,1.0,PL000003OV,郭琰,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003OV"">郭琰</a>",1.0,2015-06-30,,,,,,,,,0.0,,
CO0000004B,华融证券,HF00000FC8,华融质押宝16号B,5524,2015-02-03,1.0,PL000003O2,陈艺丹,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003O2"">陈艺丹</a>",1.0,2015-02-03,,,,,,,,,0.0,0.0,
CO00000044,东莞证券,HF00000BMW,东莞旗峰财富9号C,5525,2014-11-10,1.0,PL000001B4,莫景成,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001B4"">莫景成</a>",1.0,2014-11-10,,,,,,,,,0.0,,
CO000000C6,山西证券,HF00000G2J,山西稳健优选27号,5526,2015-04-02,1.0,PL000001EM,王晓峰,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001EM"">王晓峰</a>",1.0,2015-04-02,,,,,,,,,0.0,0.0,
CO0000010I,联讯证券,HF000009LJ,联讯联信2号B,5527,2014-08-21,1.0,PL000003D0,邱全智,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003D0"">邱全智</a>",1.0,2014-08-21,,,,,,,,,0.0,,
CO000000BF,国泰君安资产,HF000008ZM,国泰君安君享通宝12号,5528,2014-07-07,1.0,PL000001D8,凌翔,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001D8"">凌翔</a>",1.0,2014-07-07,,,,,,,,,0.0,,
CO000008Q5,金新投资,HF00000XWE,易方达资产-金新价值5号,5529,2015-07-13,1.0,PL0000078M,陈少帆,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000078M"">陈少帆</a>",1.0,2015-07-13,,,,,,,,,0.0,,
CO00000097,东海证券,HF00000CBP,东海翔龙10号,5530,2014-11-24,1.0,PL0000039Y,彭华,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000039Y"">彭华</a>",1.0,2014-11-24,,,,,,,,,0.0,,
CO000001CG,银河金汇证券资产,HF00000VIE,银河稳盈10号优先,5531,2015-06-15,1.0,PL000003K0,张嘉瑶,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003K0"">张嘉瑶</a>",1.0,2015-06-15,,,,,,,,,0.0,,
CO00000097,东海证券,HF00000CXG,东海双龙2号鼎萨1期,5532,2014-12-10,1.0,PL000001D7,丁颖,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001D7"">丁颖</a>",1.0,2014-12-10,,,,,,,,,0.0,,
CO0000007W,江海证券,HF000006N1,江海新锐2号C,5533,2013-10-23,1.0,"PL000001LX,PL000003E3","李铁石,石磊","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001LX"">李铁石</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003E3"">石磊</a>",1.0,2013-10-23,,,,,,,,,0.0,,
CO000000BF,国泰君安资产,HF00000DIU,国泰君安君享质押易一号优先级182天,5534,2014-12-25,1.0,PL0000050Q,张振华,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000050Q"">张振华</a>",1.0,2014-12-25,,,,,,,,,0.0,,
CO000000GR,瀚信资产,HF00000TMT,瀚信5号新三板,5536,2015-05-25,1.0,PL0000003H,蒋国云,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000003H"">蒋国云</a>",1.0,2015-05-25,,,,,,,,,0.0,,
CO0000004C,申银万国,HF000009LZ,申万聚信6号,5537,2014-08-22,1.0,PL000003DM,李祎祺,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003DM"">李祎祺</a>",1.0,2014-08-22,,,,,,,,,0.0,,
CO000000C6,山西证券,HF00000XWH,山西稳健优选37号优先级,5538,2015-07-31,1.0,PL000001EM,王晓峰,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001EM"">王晓峰</a>",1.0,2015-07-31,,,,,,,,,0.0,,
CO00000093,中银国际,HF00000AN5,中国红-黄山9号,5539,2014-09-26,1.0,PL00000362,罗众球,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000362"">罗众球</a>",1.0,2014-09-26,,,,,,,,,0.0,,
CO000000RZ,暖流资产,HF000008C9,暖流九鼎3号,5541,2013-09-18,1.0,PL0000036D,程鹏,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000036D"">程鹏</a>",1.0,2013-09-18,,,,,,,,,0.0,,
CO000003KJ,鼎岩投资,HF00000WO7,银河期货-孵化1号,5542,2015-07-13,1.0,PL000005ZO,高显明,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005ZO"">高显明</a>",1.0,2015-07-13,,,,,,,,,0.0,,
CO000001GF,韦航投资,HF00000FV3,韦航进取八号,5543,2015-02-27,1.0,PL000003I4,徐磊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003I4"">徐磊</a>",1.0,2015-02-27,,,,,,,,,0.0,,
CO00000AKT,财富兄弟,HF00000XDN,财富兄弟进取1号,5544,2015-08-03,1.0,PL0000072T,陈刚,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000072T"">陈刚</a>",1.0,2015-08-03,,,,,,,,,0.0,0.0,
CO000000H4,东兴证券,HF000007FM,东兴金选精质1号优先3,5546,2014-02-27,1.0,"PL000001AI,PL000002MO","邱世磊,廖璐","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001AI"">邱世磊</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002MO"">廖璐</a>",1.0,2014-02-27,,,,,,,,,0.0,,
CO000002W6,西藏中睿合银投资,HF00000QGI,中睿弈势1号,5547,2013-08-05,1.0,PL00000038,刘睿,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000038"">刘睿</a>",1.0,2013-08-05,,,,,,,,,0.0,0.0,
CO000009PD,申万宏源,HF00000SI2,灵通尊利1号36期,5548,2015-05-13,1.0,PL000003TO,苏晓科,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003TO"">苏晓科</a>",1.0,2015-05-13,,,,,,,,,0.0,,
,,HF00000143,出口复苏1号,5550,2010-12-31,1.0,PL000000F6,冯军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000F6"">冯军</a>",1.0,2010-12-31,,,,,,,,,0.0,,
CO0000005V,国金证券,HF00000XNL,国金慧泉多策略2号,5551,2015-07-22,1.0,PL000006EO,方俊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006EO"">方俊</a>",1.0,2015-07-22,,,,,,,,,0.0,,
CO00000074,平安证券,HF000009XM,平安安融一号A5,5552,2014-09-10,1.0,PL000002UC,禹在军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002UC"">禹在军</a>",1.0,2014-09-10,,,,,,,,,0.0,,
CO000000C6,山西证券,HF00000HS9,山西证券稳健收益19号,5553,2015-04-23,1.0,PL000002LO,宋敏林,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002LO"">宋敏林</a>",1.0,2015-04-23,,,,,,,,,0.0,,
CO000000IM,财通证券,HF00000749,财通证券聚富1号A9(优先级),5554,2013-11-20,1.0,PL000001GO,周志远,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001GO"">周志远</a>",1.0,2015-07-31,0.0,-0.009509,,0.0,,,,-0.007838,0.0,0.0,-0.0005
CO0000004B,华融证券,HF00000FG1,华融质押宝11号B,5555,2014-12-02,1.0,"PL000001F2,PL000003O2","陈艺丹,高鹤","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001F2"">陈艺丹</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003O2"">高鹤</a>",1.0,2014-12-02,,,,,,,,,0.0,0.0,
CO000000G8,中信建投,HF00000S2M,中信建投挂钩沪深300卓粤13号2期第一期A2,5556,2015-01-26,1.0,PL000001EF,孙晗,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001EF"">孙晗</a>",1.0,2015-04-24,0.0,,,0.0,,,,,0.0,0.0,
CO000000BF,国泰君安资产,HF00000WJQ,国泰君安君享分级次级,5557,2015-07-06,1.0,PL000002ZN,李根,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002ZN"">李根</a>",1.0,2015-07-06,,,,,,,,,0.0,,
CO000000A7,第一创业,HF000008NU,创金聚富5期,5558,2014-06-10,1.0,PL0000010B,王一兵,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000010B"">王一兵</a>",1.0,2014-06-10,,,,,,,,,0.0,,
CO000000H4,东兴证券,HF00000ARD,东兴金选精质16号,5559,2014-10-09,1.0,PL000002MO,邱世磊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002MO"">邱世磊</a>",1.0,2014-10-09,,,,,,,,,0.0,,
CO00000195,笃信晟丰资产,HF000007AQ,平安信托-金蕴69期(晟丰一期),5561,2014-01-28,1.0,PL00000301,刘英,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000301"">刘英</a>",1.0,2014-01-28,,,,,,,,,0.0,,
CO000000E9,财富证券,HF00000FLY,财富星城3号,5563,2015-03-11,1.0,PL000006FK,黄青山,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006FK"">黄青山</a>",1.0,2015-03-11,,,,,,,,,0.0,,
CO0000012W,浙商证券资产,HF00000WRE,浙商恒天季季聚利5号,5564,2015-07-13,1.0,PL0000010W,赵娜,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000010W"">赵娜</a>",1.0,2015-07-13,,,,,,,,,0.0,,
CO00000044,东莞证券,HF00000FYK,东莞旗峰财富12号B,5565,2015-03-25,1.0,PL000001B4,莫景成,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001B4"">莫景成</a>",1.0,2015-03-25,,,,,,,,,0.0,,
CO000000Y6,日信证券,HF000005A1,日信太极1号B,5566,2013-05-31,1.0,"PL000002M5,PL0000002T,PL000002QZ,PL000001AP,PL000001KW","李岩,沈涛,陈天宇,华一民,徐文峰","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002M5"">李岩</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000002T"">沈涛</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002QZ"">陈天宇</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001AP"">华一民</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001KW"">徐文峰</a>",1.0,2013-05-31,,,,,,,,,0.0,,
CO000000EL,安信证券,HF000009US,安信债信多利7号,5567,2014-09-03,1.0,PL000002N5,李哲,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002N5"">李哲</a>",1.0,2014-09-03,,,,,,,,,0.0,0.0,
CO000000EA,国元证券,HF000005W1,国元美好中国6号,5568,2013-08-16,1.0,PL000000C9,汪开明,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000C9"">汪开明</a>",1.0,2013-08-16,,,,,,,,,0.0,,
CO0000003G,六禾投资,HF00000WZK,六禾光辉岁月4期,5569,2015-06-29,1.0,"PL000000E3,PL000001PO","夏晓辉,徐志云","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000E3"">夏晓辉</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001PO"">徐志云</a>",1.0,2015-06-29,,,,,,,,,0.0,,
CO000000QH,鹏扬投资,HF000004NV,外贸信托-鹏扬安享11号,5570,2013-04-08,1.0,PL000000V7,杨爱斌,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000V7"">杨爱斌</a>",1.0,2013-04-08,,,,,,,,,0.0,,
CO000000IM,财通证券,HF000009MI,财通聚富2号A29,5571,2014-07-25,1.0,"PL000001GO,PL00000323","常娜娜,周志远","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001GO"">常娜娜</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000323"">周志远</a>",1.0,2015-07-31,0.0,-0.001498,,0.0,,,,-0.010097,0.0,0.0,-0.008625
CO000009WK,银河恒天资本,HF00000Y06,银河恒天2号混合型基金,5573,2015-07-30,1.0,PL0000079C,刘雄兴,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000079C"">刘雄兴</a>",1.0,2015-07-30,,,,,,,,,0.0,,
CO0000007S,中航证券,HF000005JG,中航信欣2号,5574,2013-06-25,1.0,"PL000002MA,PL000002T3","孟宪春,栾一爽","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002MA"">孟宪春</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002T3"">栾一爽</a>",1.0,2014-06-27,-0.039662,0.0,,-0.03957,,,,0.000901,0.0,0.0,0.000901
CO0000013H,启明乐投,HF0000065Q,中融信托-乐投精选1号,5575,2013-09-06,1.0,"PL000002L3,PL000002S9","刘新义,赵江辉","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002L3"">刘新义</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002S9"">赵江辉</a>",1.0,2015-08-07,0.0,-0.042146,,,,,,,0.0,0.0,
CO000009WZ,申万宏源证券,HF00000SAG,申万宏源宝鼎债券3期A,5576,2015-05-08,1.0,PL000002Z5,刘怀元,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002Z5"">刘怀元</a>",1.0,2015-08-03,0.0,,,,,,,,0.0,0.0,
CO000000H4,东兴证券,HF00000C42,东兴金选兴盛10号,5577,2014-11-18,1.0,PL000002MO,邱世磊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002MO"">邱世磊</a>",1.0,2014-11-18,,,,,,,,,0.0,,
CO0000012W,浙商证券资产,HF000008DG,浙商金惠鸿业B类,5579,2014-01-21,1.0,PL000002LD,施震陨,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002LD"">施震陨</a>",1.0,2014-01-21,,,,,,,,,0.0,,
CO000000FX,方得资产,HF000004A7,中融信托-方得稳健成长01号第10期,5580,2013-01-18,1.0,PL0000004S,周新长,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000004S"">周新长</a>",1.0,2014-03-21,-0.054016,0.190334,,0.166181,,,,0.159152,0.0,0.0,0.166181
CO0000012W,浙商证券资产,HF00000FVX,浙商金惠睿选定增1号优先级,5581,2015-03-19,1.0,PL0000016T,陈旻,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000016T"">陈旻</a>",1.0,2015-03-19,,,,,,,,,0.0,,
CO000000HV,世纪证券,HF00000XFR,世纪黄金鼎股债双赢,5582,2015-06-25,1.0,"PL00000798,PL00000799","郑迎旭,夏彬","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000798"">郑迎旭</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000799"">夏彬</a>",1.0,2015-06-25,,,,,,,,,0.0,,
CO000000GF,思考投资,HF0000054B,天津信托-思考10号1期,5583,2012-09-19,1.0,PL000000DR,岳志斌,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000DR"">岳志斌</a>",1.0,2012-09-19,,,,,,,,,0.0,,
CO0000013Z,复利基金,HF00000U5F,复利价值投资基金,5584,2015-06-03,1.0,PL000002M7,刘世飞,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002M7"">刘世飞</a>",1.0,2015-06-03,,,,,,,,,0.0,0.0,
CO000000H4,东兴证券,HF0000096T,东兴金选兴盛6号,5585,2014-07-23,1.0,PL000002MO,邱世磊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002MO"">邱世磊</a>",1.0,2014-07-23,,,,,,,,,0.0,,
CO000000BP,渤海证券,HF00000V5A,渤海分级汇利13号,5586,2015-06-09,1.0,PL000006U0,卫廷廷,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006U0"">卫廷廷</a>",1.0,2015-06-09,,,,,,,,,0.0,,
CO0000002U,国联证券,HF00000ACG,国联玉如意5号B类,5587,2014-09-23,1.0,PL000003CF,沈梦,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003CF"">沈梦</a>",1.0,2014-09-23,,,,,,,,,0.0,,
CO000009TM,德昊投资,HF00000W66,华丽方舟1号,5588,2015-06-25,1.0,PL00000746,韩婷婷,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000746"">韩婷婷</a>",1.0,2015-06-25,,,,,,,,,0.0,,
CO000000H4,东兴证券,HF00000AV3,东兴金选精质5号,5589,2014-10-17,1.0,PL000002MO,邱世磊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002MO"">邱世磊</a>",1.0,2014-10-17,,,,,,,,,0.0,,
CO000000IM,财通证券,HF000007GE,财通聚富1号A25(优先级),5591,2013-11-20,1.0,PL000001GO,周志远,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001GO"">周志远</a>",1.0,2015-07-31,0.0,-0.035401,,0.0,,,,-0.002195,0.0,0.0,
CO000000IM,财通证券,HF00000827,财通聚富2号A11,5592,2014-03-20,1.0,PL000001IA,滕立群,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001IA"">滕立群</a>",1.0,2015-07-31,0.0,-0.022101,,0.0,,,,-0.020376,0.0,0.0,-0.01439
CO0000012X,中新融创,HF000003RY,外贸信托-中新融创定增投资3号,5593,2012-09-28,1.0,PL000001L1,桂松蕾,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001L1"">桂松蕾</a>",1.0,2012-09-28,,,,,,,,,0.0,,
CO0000012W,浙商证券资产,HF00000FOO,浙商金惠季季聚利8号,5594,2015-03-12,1.0,PL0000010W,赵娜,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000010W"">赵娜</a>",1.0,2015-03-12,,,,,,,,,0.0,,
CO0000004C,申银万国,HF00000G16,申万灵通睿富6号2期,5596,2015-03-30,1.0,PL000003DM,李祎祺,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003DM"">李祎祺</a>",1.0,2015-03-30,,,,,,,,,0.0,,
CO00000012,中山证券,HF000008YL,中山山峰1号D,5597,2014-07-03,1.0,PL0000033P,宋雨攸,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000033P"">宋雨攸</a>",1.0,2014-07-03,,,,,,,,,0.0,0.0,
CO000002B2,河东资产,HF00000GSQ,河东定风波2号,5598,2015-02-16,1.0,PL000004KZ,傅刚,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000004KZ"">傅刚</a>",1.0,2015-02-16,,,,,,,,,0.0,,
CO000008Q5,金新投资,HF00000UUL,金新东方红1号,5599,2015-06-30,1.0,PL0000078M,陈少帆,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000078M"">陈少帆</a>",1.0,2015-06-30,0.0,,,,,,,,0.0,,
CO0000007S,中航证券,HF00000627,中航兴航2号A,5601,2013-06-04,1.0,PL000002MA,栾一爽,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002MA"">栾一爽</a>",1.0,2013-06-04,,,,,,,,,0.0,0.0,
CO0000012W,浙商证券资产,HF00000HUO,浙商金惠季季聚利13号,5602,2015-04-23,1.0,PL0000010W,赵娜,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000010W"">赵娜</a>",1.0,2015-04-23,,,,,,,,,0.0,,
CO00000A3N,齐鲁资管,HF00000VHZ,齐鲁涌泉7号优先级,5603,2015-06-16,1.0,PL000000MI,章飚,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000MI"">章飚</a>",1.0,2015-06-16,,,,,,,,,0.0,,
CO00000097,东海证券,HF00000FTU,东海海盈1号A六月(A0D004),5604,2014-07-31,1.0,PL000003J3,何斌,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003J3"">何斌</a>",1.0,2014-07-31,,,,,,,,,0.0,,
CO000009NZ,冠丰资产,HF00000XB4,冠丰3号消费优选,5605,2015-07-23,1.0,PL000006WM,,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006WM""></a>",1.0,2015-07-23,,,,,,,,,0.0,,
CO000000QH,鹏扬投资,HF000004XP,外贸信托-鹏扬安享20号(鹏扬8期),5606,2013-05-03,1.0,PL000000V7,杨爱斌,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000V7"">杨爱斌</a>",1.0,2013-05-03,,,,,,,,,0.0,0.0,
